# AUTHOR: C.J. Walcher
# SOURCE: CALIFA Collaboration 
# DATE: 2011-09-30
# VERSION: 1.0 
# COLAPRV: None
# PUBAPRV: None 
# COLUMN1: CALIFAID, int, , ID of the CALIFA galaxy 
# COLUMN2: CALIFAName, string, , Internal name of the CALIFA galaxy
# COLUMN3: Name, string, , NED name of the galaxy 
# COLUMN4: ra, float, degrees, right ascension J2000.0 
# COLUMN5: de, float, degrees, declination J2000.0
# COLUMN6: hubtyp, string, , Hubble type S or E
# COLUMN7: hubsubtyp, string, , Hubble subtype 0-7 or a-d
# COLUMN8: minhubtyp, string, , Minimum Hubble type 
# COLUMN9: minhubsubtyp, string, , Minimum Hubble subtype 
# COLUMN10: maxhubtyp, string, , Maximum Hubble type
# COLUMN11: maxhubsubtyp, string, , Maximum Hubble subtype
# COLUMN12: bar, String, Barredness A or AB or B
# COLUMN13: minbar, String, , Minimum barredness
# COLUMN14: maxbar, String, , Maximum barredness 
# COLUMN15: merg, string, , Merging (M) or Isolated (I)
# COLUMN16: minmerg , String, , Min Merging (M) or Isolated (I)
# COLUMN17: maxmerg , String, , Max Merging (M) or Isolated (I)
211, CALIFA211, UGC04505, 129.04859924, 50.41899490, S, b, S, 0, S, cd, A, A, AB, I, I, I
212, CALIFA212, NGC2620, 129.36758422, 24.94671630, S, ab, S, a, S, c, AB, A, B, I, I, I
213, CALIFA213, NGC2623, 129.60003662, 25.75453186, S, cd, E, 6, I, r, AB, A, B, M, M, M
214, CALIFA214, UGC04515, 130.03945922, 52.45598983, S, b, S, ab, S, b, B, B, B, I, I, I
215, CALIFA215, UGC04532, 130.42190551, 18.85992622, S, cd, S, bc, S, d, A, A, AB, I, I, I
216, CALIFA216, NGC2638, 130.60736083, 37.22103881, S, b, S, 0a, S, d, A, A, B, I, I, I
217, CALIFA217, UGC04548, 130.78143310, 18.22260475, S, bc, S, a, S, d, AB, A, B, I, I, I
218, CALIFA218, UGC04550, 130.81634521, 13.08579921, S, b, S, b, S, bc, AB, A, B, I, I, I
219, CALIFA219, NGC2639, 130.90861511, 50.20553970, S, a, S, a, S, b, A, A, AB, I, I, I
220, CALIFA220, UGC04546, 130.96388244, 51.99119567, S, a, S, a, S, ab, AB, A, B, I, I, M
221, CALIFA221, UGC04551, 131.02465820, 49.79386520, S, 0, S, 0, S, 0a, A, A, AB, I, I, I
222, CALIFA222, UGC04559, 131.03170776, 30.11913681, S, ab, S, a, S, bc, A, A, AB, I, I, I
223, CALIFA223, IC2393, 131.70495605, 28.17131423, E, 3, E, 2, E, 5, A, A, A, I, I, I
224, CALIFA224, UGC04587, 131.84471130, 49.55878067, E, 7, E, 4, S, 0a, A, A, B, I, I, I
225, CALIFA225, IC2407, 132.03811645, 17.61146736, S, bc, S, b, S, cd, A, A, A, I, I, I
226, CALIFA226, UGC04659, 133.66889953, 47.10488510, S, dm, S, cd, I, r, A, A, AB, I, I, I
227, CALIFA227, NGC2692, 134.24171447, 52.06594848, S, a, S, a, S, b, B, B, B, I, I, I
228, CALIFA228, NGC2693, 134.24696350, 51.34742736, E, 3, E, 1, E, 3, A, A, A, I, I, I
229, CALIFA229, NGC2710, 134.95172119, 55.70623397, S, c, S, b, S, d, B, B, B, I, I, I
230, CALIFA230, NGC2719, 135.06546020, 35.72763061, S, d, S, cd, S, m, A, A, AB, M, M, M
231, CALIFA231, UGC04722, 135.10054016, 25.61474418, S, dm, S, d, I, r, A, A, AB, I, I, M
232, CALIFA232, NGC2730, 135.56593322, 16.83828926, S, cd, S, c, S, d, B, AB, B, I, I, M
233, CALIFA233, NGC2735, 135.66108703, 25.93459320, S, ab, S, a, S, b, AB, A, AB, M, M, M
234, CALIFA234, NGC2738, 136.00190734, 21.96761131, S, cd, S, bc, S, d, AB, A, B, I, I, I
235, CALIFA235, 2MASXJ09043394+4517323, 136.14103698, 45.29221343, S, c, S, ab, S, d, A, A, AB, I, I, I
236, CALIFA236, UGC04773, 136.50122070, 18.76457023, S, b, S, a, S, cd, AB, A, B, I, I, I
237, CALIFA237, IC2434, 136.81687927, 37.21537017, S, bc, S, b, S, bc, B, B, B, I, I, I
238, CALIFA238, NGC2764, 137.07276916, 21.44334030, S, ab, S, 0, S, bc, AB, A, B, M, I, M
239, CALIFA239, UGC04800, 137.33100891, 54.91194915, S, c, S, ab, S, d, B, B, B, I, I, I
240, CALIFA240, NGC2742A, 137.49198913, 62.24735641, S, b, S, ab, S, b, AB, A, B, M, I, M
241, CALIFA241, NGC2769, 137.63401794, 50.43326950, S, ab, S, a, S, bc, AB, A, B, I, I, I
242, CALIFA242, NGC2776, 138.06051635, 44.95485305, S, bc, S, a, S, c, A, A, AB, I, I, I
243, CALIFA243, NGC2778, 138.10154724, 35.02753448, E, 4, E, 2, S, 0, A, A, A, I, I, I
244, CALIFA244, UGC04845, 138.10777282, 9.95551586, S, cd, S, c, S, cd, B, B, B, I, I, I
245, CALIFA245, UGC04851, 138.35784912, 52.98131179, E, 6, E, 3, S, 0, A, A, A, I, I, I
246, CALIFA246, NGC2783, 138.41445922, 29.99295616, E, 6, E, 3, S, 0, A, A, A, M, I, M
247, CALIFA247, UGC04869, 138.64602661, 30.14156341, S, ab, S, a, S, bc, A, A, AB, I, I, I
248, CALIFA248, NGC2794, 139.00744628, 17.58982086, S, b, S, ab, S, c, A, A, B, I, I, I
249, CALIFA249, NGC2795, 139.01632690, 17.62836837, E, 1, E, 0, E, 3, A, A, A, I, I, I
250, CALIFA250, NGC2796, 139.17437744, 30.91540718, E, 4, E, 1, S, a, A, A, AB, I, I, I
251, CALIFA251, IC2450, 139.27200317, 25.42916488, S, d, S, 0, I, r, AB, A, AB, I, I, I
252, CALIFA252, UGC04906, 139.41630554, 52.99291610, S, ab, S, a, S, c, A, A, AB, I, I, I
253, CALIFA253, NGC2800, 139.64672851, 52.51443862, E, 2, E, 0, S, 0, A, A, A, I, I, I
254, CALIFA254, UGC04926, 139.64840698, 34.55321884, S, b, S, a, S, cd, A, A, B, I, I, M
255, CALIFA255, CGCG151-054, 139.69815063, 27.95627403, E, 5, E, 1, S, d, A, A, A, M, M, M
256, CALIFA256, UGC04938, 139.79481506, 20.24295616, S, b, S, a, S, c, B, AB, B, I, I, I
257, CALIFA257, NGC2826, 139.85069274, 33.62400054, S, a, S, 0, S, b, AB, A, B, I, I, I
258, CALIFA258, NGC2832, 139.94526672, 33.74974441, E, 4, E, 3, E, 6, A, A, A, M, M, M
259, CALIFA259, IC2461, 139.99177551, 37.19126129, S, ab, S, a, S, b, AB, A, AB, I, I, I
260, CALIFA260, NGC2805, 140.08493041, 64.10297393, S, c, S, b, S, cd, A, A, A, I, I, I
261, CALIFA261, UGC04958, 140.26101684, 49.60228729, S, b, S, b, S, bc, AB, A, B, I, I, I
262, CALIFA262, UGC04970, 140.43984985, 39.52479553, S, b, S, 0, S, m, A, A, AB, I, I, I
263, CALIFA263, UGC04982, 140.76287841, 44.55494308, S, c, S, a, S, d, A, A, A, I, I, I
264, CALIFA264, NGC2854, 141.01177978, 49.20380783, S, bc, S, b, S, c, B, B, B, I, I, I
265, CALIFA265, NGC2860, 141.22171020, 41.06018447, S, ab, S, a, S, bc, B, B, B, I, I, I
266, CALIFA266, NGC2872, 141.42723083, 11.43214035, E, 3, E, 1, E, 4, A, A, A, I, I, M
267, CALIFA267, NGC2874, 141.44818115, 11.42821598, S, bc, S, b, S, cd, B, AB, B, I, I, M
268, CALIFA268, UGC05020, 141.50621032, 34.65344619, S, cd, S, c, S, d, A, A, A, I, I, I
269, CALIFA269, NGC2882, 141.64932250, 7.95444726, S, bc, S, b, S, c, A, A, AB, I, I, I
270, CALIFA270, 2MASXJ09283754+3832213, 142.15646362, 38.53921890, S, dm, S, c, I, r, AB, A, AB, I, I, I
271, CALIFA271, NGC2894, 142.37603759, 7.71881389, S, a, S, 0a, S, a, A, A, B, I, I, I
272, CALIFA272, NGC2880, 142.39402770, 62.49057006, E, 7, E, 3, S, 0, AB, A, B, I, I, I
273, CALIFA273, IC2487, 142.53819274, 20.09084510, S, c, S, b, S, cd, AB, A, B, I, I, I
274, CALIFA274, IC0540, 142.54307556, 7.90275096, S, ab, S, a, S, c, AB, A, AB, I, I, I
275, CALIFA275, NGC2906, 143.02590942, 8.44176864, S, bc, S, b, S, bc, A, A, B, I, I, I
276, CALIFA276, NGC2919, 143.69799804, 10.28371143, S, c, S, b, S, d, AB, A, B, I, I, I
277, CALIFA277, NGC2916, 143.74000549, 21.70526123, S, bc, S, b, S, c, A, A, B, I, I, I
278, CALIFA278, UGC05108, 143.85949707, 29.81262207, S, b, S, a, S, cd, B, B, B, I, I, I
279, CALIFA279, NGC2918, 143.93350219, 31.70546531, E, 6, E, 4, S, 0, A, A, A, I, I, I
280, CALIFA280, UGC05111, 144.21897888, 66.78829956, S, b, S, a, S, cd, AB, A, B, I, I, I
281, CALIFA281, UGC05113, 144.23783874, 66.54866790, S, 0a, S, 0, S, a, AB, A, B, I, I, I
282, CALIFA282, NGC2927, 144.31330871, 23.59060859, S, bc, S, b, S, cd, B, B, B, I, I, M
283, CALIFA283, NGC2929, 144.37429809, 23.16160964, S, c, S, bc, S, cd, AB, A, B, I, I, I
284, CALIFA284, NGC2939, 144.53288269, 9.52391147, S, bc, S, ab, S, cd, A, A, AB, I, I, I
285, CALIFA285, NGC2943, 144.63694763, 17.03129768, E, 5, E, 2, E, 7, A, A, A, I, I, I
286, CALIFA286, NGC2942, 144.78317260, 34.00632476, S, c, S, bc, S, cd, AB, A, B, I, I, I
287, CALIFA287, UGC05145, 144.89469909, 48.42194366, S, ab, S, ab, S, ab, A, A, AB, I, I, I
288, CALIFA288, NGC2954, 145.10037231, 14.92261695, E, 5, E, 2, E, 6, A, A, A, I, I, I
289, CALIFA289, UGC05164, 145.20800781, 11.55414772, S, c, S, a, S, m, AB, A, B, M, I, M
290, CALIFA290, UGC05157, 145.24224853, 47.62044906, S, c, S, a, S, m, AB, A, B, I, I, I
291, CALIFA291, NGC2955, 145.31925964, 35.88225555, S, bc, S, a, S, cd, A, A, B, I, I, I
292, CALIFA292, NGC2968, 145.80001831, 31.92869949, S, a, E, 3, S, cd, A, A, AB, I, I, I
293, CALIFA293, NGC2965, 145.82980346, 36.24781799, E, 4, E, 2, S, 0, A, A, A, I, I, M
294, CALIFA294, NGC2959, 146.28736877, 68.59457397, S, ab, S, a, S, c, B, B, B, I, I, I
295, CALIFA295, UGC05215, 146.30998229, 9.11033821, S, bc, S, b, S, cd, AB, A, B, I, I, I
296, CALIFA296, IC0565, 146.96014404, 15.85204124, S, ab, S, a, S, b, AB, A, AB, M, I, M
297, CALIFA297, UGC05244, 147.19906616, 64.16690826, S, bc, S, a, S, d, A, A, AB, I, I, I
298, CALIFA298, UGC05267, 147.47029113, 9.09576225, S, b, S, a, S, cd, A, A, AB, I, I, I
299, CALIFA299, NGC3021, 147.73812866, 33.55362319, S, bc, S, b, S, cd, AB, A, B, I, I, I
300, CALIFA300, UGC05315, 148.56082153, 37.29885864, S, c, S, a, S, m, A, A, AB, I, I, I
301, CALIFA301, UGC05320, 148.57405090, 23.28748130, S, bc, S, b, S, c, B, B, B, I, I, I
302, CALIFA302, NGC3053, 148.89004516, 16.43285560, S, b, S, a, S, c, AB, A, B, I, I, I
303, CALIFA303, NGC3043, 149.06173706, 59.30716705, S, c, S, b, S, d, AB, A, B, I, I, I
304, CALIFA304, NGC3060, 149.07986450, 16.83119201, S, ab, S, a, S, b, AB, A, B, I, I, I
305, CALIFA305, NGC3070, 149.52893066, 10.35977649, E, 2, E, 0, E, 3, A, A, A, I, I, I
306, CALIFA306, UGC05358, 149.69639587, 11.38869953, S, d, S, cd, S, d, B, AB, B, I, I, I
307, CALIFA307, UGC05359, 149.71519470, 19.21497726, S, b, S, a, S, c, B, A, B, I, I, I
308, CALIFA308, NGC3075, 149.73449707, 14.41878032, S, cd, S, c, S, d, A, A, B, I, I, I
309, CALIFA309, UGC05396, 150.41868591, 10.75642776, S, bc, S, b, S, c, AB, A, B, I, I, I
310, CALIFA310, SDSSJ100141.02+371447.4, 150.42149353, 37.24769210, S, m, S, c, I, r, AB, A, AB, I, I, I
311, CALIFA311, NGC3106, 151.02188110, 31.18545913, S, ab, S, 0, I, r, A, A, A, I, I, I
312, CALIFA312, NGC3057, 151.41462707, 80.28667449, S, dm, S, c, I, r, B, B, B, I, I, I
313, CALIFA313, UGC05481, 152.46438598, 30.32087135, S, b, S, a, S, cd, A, A, AB, I, I, I
314, CALIFA314, UGC05498NED01, 153.01524353, 23.08544158, S, a, S, a, S, b, A, A, AB, M, I, M
315, CALIFA315, UGC05499, 153.07348632, 27.86206436, S, bc, S, b, S, c, AB, A, B, I, I, I
316, CALIFA316, IC0598, 153.20236206, 43.14553070, S, 0a, S, 0, S, a, A, A, A, I, I, I
317, CALIFA317, NGC3153, 153.21046447, 12.66658687, S, d, S, cd, S, m, B, AB, B, I, I, I
318, CALIFA318, NGC3158, 153.46049499, 38.76489639, E, 3, E, 2, E, 6, A, A, A, I, I, M
319, CALIFA319, NGC3160, 153.47964477, 38.84292602, S, ab, S, ab, S, ab, AB, A, AB, I, I, I
320, CALIFA320, UGC05520, 153.75180053, 65.13992309, S, cd, S, c, S, d, B, B, B, I, I, I
321, CALIFA321, UGC05529, 153.76618957, 21.17418098, S, c, S, b, S, cd, AB, A, B, I, I, I
322, CALIFA322, NGC3179, 154.48835754, 41.11430358, S, ab, S, 0, S, cd, B, A, B, I, I, I
323, CALIFA323, NGC3182, 154.88763427, 58.20573043, E, 7, E, 4, S, a, A, A, A, I, I, I
324, CALIFA324, NGC3209, 155.16007995, 25.50506401, E, 4, E, 1, E, 7, A, A, A, I, I, I
325, CALIFA325, UGC05597, 155.46908569, 23.86083030, S, ab, E, 7, S, cd, A, A, AB, I, I, I
326, CALIFA326, UGC05598, 155.55834960, 20.58941078, S, b, S, a, S, cd, A, A, AB, I, I, I
327, CALIFA327, UGC05604, 155.66969299, 46.23867797, S, c, S, b, S, cd, B, B, B, I, I, I
328, CALIFA328, NGC3230, 155.93316650, 12.56776046, S, 0a, S, 0, S, ab, AB, A, B, I, I, I
329, CALIFA329, UGC05642, 156.42433166, 11.73911857, S, bc, S, ab, S, c, A, A, AB, I, I, I
330, CALIFA330, NGC3237, 156.43040466, 39.64637374, S, 0, S, 0, S, a, B, A, B, I, I, I
331, CALIFA331, UGC05657, 156.71582031, 41.88860321, S, bc, S, a, S, cd, AB, A, AB, I, I, I
332, CALIFA332, NGC3251, 157.32014465, 26.09922981, S, b, S, a, S, bc, AB, A, B, I, I, I
333, CALIFA333, UGC05680, 157.35841369, 60.29555511, S, 0a, S, 0, S, a, A, A, AB, I, I, I
334, CALIFA334, UGC05695, 157.44493103, 13.01816844, S, cd, S, c, S, cd, A, A, AB, I, I, I
335, CALIFA335, UGC05693, 157.45700073, 39.01257324, S, b, S, a, S, c, A, A, AB, I, I, I
336, CALIFA336, UGC05713, 157.91204833, 25.98391342, S, b, S, a, S, bc, AB, A, B, I, I, I
337, CALIFA337, UGC05727, 158.34516906, 64.50162506, S, cd, S, b, S, d, A, A, AB, I, I, I
338, CALIFA338, UGC05760, 159.08879089, 13.71148300, S, c, S, a, S, m, A, A, AB, I, I, I
339, CALIFA339, NGC3300, 159.16017150, 14.17110443, S, 0a, S, 0, S, a, B, B, B, I, I, I
340, CALIFA340, NGC3303, 159.25036621, 18.13588714, S, 0a, S, a, S, ab, AB, A, B, M, M, M
341, CALIFA341, UGC05771, 159.33058166, 43.58758926, E, 6, E, 4, S, 0, A, A, A, I, I, I
342, CALIFA342, NGC3304, 159.40795898, 37.45563507, S, ab, S, a, S, b, AB, A, B, I, I, I
343, CALIFA343, NGC3320, 159.90209960, 47.39791488, S, cd, S, c, S, d, AB, A, B, I, I, I
344, CALIFA344, NGC3332, 160.11822509, 9.18254566, E, 4, E, 1, S, 0, A, A, A, I, I, M
345, CALIFA345, NGC3334, 160.37997436, 37.31284332, E, 1, E, 0, S, 0, A, A, A, I, I, I
346, CALIFA346, UGC05820, 160.87139892, 80.89114379, S, bc, S, b, S, cd, A, A, AB, I, I, I
347, CALIFA347, NGC3352, 161.06221008, 22.37118339, E, 6, E, 4, S, 0, A, A, A, I, I, I
348, CALIFA348, UGC05855, 161.15394592, 26.18168640, S, bc, S, b, S, d, AB, A, B, I, I, I
349, CALIFA349, UGC05859, 161.26168823, 43.70473480, S, a, S, 0, S, bc, B, B, B, I, I, I
350, CALIFA350, NGC3363, 161.28939819, 22.07848739, S, bc, S, b, S, c, A, A, AB, I, I, I
351, CALIFA351, UGC05894, 161.91403198, 26.29481887, S, bc, S, b, S, cd, B, B, B, I, I, I
352, CALIFA352, IC0642, 162.03384399, 18.18868827, E, 6, E, 0, S, 0, A, A, A, I, I, I
353, CALIFA353, NGC3381, 162.10340881, 34.71141052, S, d, S, cd, S, d, B, B, B, I, I, I
354, CALIFA354, UGC05924, 162.30055236, 22.01597595, S, ab, S, a, S, b, AB, A, B, I, I, I
355, CALIFA355, NGC3395, 162.45823669, 32.98009872, S, cd, S, b, S, dm, AB, A, B, M, I, M
356, CALIFA356, UGC05957, 162.79478454, 20.17043304, S, bc, S, a, S, dm, AB, A, AB, I, I, I
357, CALIFA357, NGC3419A, 162.83305358, 14.02343845, S, c, S, ab, S, cd, A, A, AB, I, I, I
358, CALIFA358, NGC3426, 162.92395019, 18.48082160, E, 7, E, 3, S, 0, A, A, A, I, I, I
359, CALIFA359, NGC3415, 162.92747497, 43.71262359, S, a, S, 0, S, b, AB, A, B, I, I, I
360, CALIFA360, NGC3406NED01, 162.93179321, 51.02216339, S, 0, S, 0a, S, ab, A, A, AB, M, M, M
361, CALIFA361, UGC05990, 163.15974426, 34.48313903, S, c, S, ab, S, d, A, A, AB, I, I, I
362, CALIFA362, NGC3440, 163.45619201, 57.11865997, S, d, S, cd, S, m, A, A, AB, I, I, I
363, CALIFA363, NGC3462, 163.83772277, 7.69675207, S, 0, S, 0, S, 0, AB, A, B, I, I, M
364, CALIFA364, UGC06036, 163.98025512, 36.86151885, S, a, S, a, S, ab, A, A, A, I, I, I
365, CALIFA365, NGC3468, 164.37986755, 40.94615173, S, 0, E, 7, S, 0, AB, A, B, I, I, M
366, CALIFA366, UGC06062, 164.65652465, 9.05045127, S, 0a, S, 0, S, a, B, B, B, I, I, I
367, CALIFA367, UGC06063, 164.69029235, 25.14093399, S, bc, S, a, S, cd, AB, A, AB, I, I, I
368, CALIFA368, NGC3471, 164.78749084, 61.53067016, S, b, S, a, S, cd, AB, A, B, I, I, I
369, CALIFA369, NGC3488, 165.34837341, 57.67763900, S, c, S, c, S, cd, AB, A, B, I, I, I
370, CALIFA370, UGC06104, 165.46234130, 16.60694503, S, cd, S, c, S, d, A, A, AB, I, I, I
371, CALIFA371, UGC06106, 165.54664611, 45.88898468, S, b, S, b, S, c, B, B, B, I, I, I
372, CALIFA372, UGC06136, 166.15293884, 45.98527908, S, c, S, b, S, d, AB, A, B, M, M, M
373, CALIFA373, UGC06148, 166.49200439, 36.40711593, S, a, S, a, S, ab, A, A, B, I, I, I
374, CALIFA374, UGC06176, 166.85284423, 21.65708160, S, a, S, 0, S, ab, AB, A, B, I, I, I
375, CALIFA375, NGC3540, 167.31700134, 36.02108383, S, 0, S, 0, S, 0a, B, B, B, I, I, I
376, CALIFA376, UGC06199, 167.46565246, 62.29183578, S, b, S, ab, S, c, AB, A, B, I, I, I
377, CALIFA377, UGC06207, 167.47689819, 24.25692558, S, c, S, b, S, cd, AB, A, B, M, M, M
378, CALIFA378, NGC3547, 167.48309326, 10.72083663, S, cd, S, c, S, m, AB, A, B, I, I, M
379, CALIFA379, NGC3543, 167.73522949, 61.34702682, S, c, S, a, S, m, A, A, AB, I, I, I
380, CALIFA380, UGC06219, 167.73828125, 19.18275642, S, ab, S, a, S, b, A, A, AB, I, I, M
381, CALIFA381, IC0674, 167.77650451, 43.63300323, S, ab, S, a, S, b, B, A, B, I, I, I
382, CALIFA382, NGC3561, 167.80496215, 28.69640350, E, 5, E, 0, S, a, AB, A, B, M, I, M
383, CALIFA383, UGC06256, 168.48452758, 65.17755126, S, bc, S, ab, S, d, A, A, AB, I, I, I
384, CALIFA384, IC0677, 168.48539733, 12.30107498, S, c, S, bc, S, cd, A, A, AB, I, I, I
385, CALIFA385, UGC06273, 168.71354675, 35.50226211, S, b, S, a, S, bc, A, A, AB, I, I, M
386, CALIFA386, UGC06312, 169.50080871, 7.84488868, S, ab, S, a, S, bc, A, A, AB, I, I, I
387, CALIFA387, NGC3615, 169.52772521, 23.39732170, E, 5, E, 3, E, 7, A, A, A, I, I, I
388, CALIFA388, NGC3614, 169.58888244, 45.74816894, S, bc, S, a, S, c, AB, A, B, I, I, I
389, CALIFA389, NGC3610, 169.60528564, 58.78625106, E, 6, E, 3, S, 0, A, A, A, I, I, I
390, CALIFA390, UGC06332, 169.81922912, 20.81354904, S, a, S, 0, S, b, B, A, B, I, I, I
391, CALIFA391, NGC3619, 169.83981323, 57.75780868, S, 0a, E, 0, S, a, A, A, A, I, I, M
392, CALIFA392, UGC06336, 169.91419982, 24.92954444, S, ab, S, a, S, bc, AB, A, AB, I, I, I
393, CALIFA393, NGC3625, 170.13055419, 57.78140640, S, c, S, b, S, d, B, B, B, I, I, I
394, CALIFA394, NGC3629, 170.13252258, 26.96335601, S, cd, S, c, S, d, AB, A, AB, I, I, I
395, CALIFA395, UGC06355, 170.16630554, 31.22197151, S, d, S, c, S, m, A, A, AB, I, I, I
396, CALIFA396, CGCG126-035, 170.25129699, 24.30335044, S, 0a, E, 5, S, d, AB, A, B, I, I, I
397, CALIFA397, UGC06380, 170.50938415, 50.59372329, S, b, S, a, S, c, A, A, B, I, I, I
398, CALIFA398, UGC06383, 170.51086425, 42.81926345, S, cd, S, b, S, m, A, A, AB, I, I, I
399, CALIFA399, NGC3649, 170.56143188, 20.20843315, S, ab, S, 0, S, cd, B, B, B, I, I, I
400, CALIFA400, NGC3642, 170.57455444, 59.07451629, S, b, S, a, S, c, A, A, A, I, I, I
401, CALIFA401, IC2763, 170.57731628, 13.06505298, S, cd, S, bc, S, d, A, A, AB, I, I, I
402, CALIFA402, NGC3648, 170.63128662, 39.87687683, E, 7, E, 5, S, 0, A, A, AB, I, I, I
403, CALIFA403, NGC3650, 170.64746093, 20.70392036, S, a, S, a, S, a, AB, A, AB, I, I, I
404, CALIFA404, NGC3652, 170.66261291, 37.76510620, S, c, S, bc, S, d, B, B, B, I, I, I
405, CALIFA405, UGC06397, 170.75878906, 34.49769592, S, b, S, a, S, c, AB, A, B, I, I, I
406, CALIFA406, NGC3656, 170.91102600, 53.84212875, S, a, S, a, S, ab, AB, A, AB, M, I, M
407, CALIFA407, UGC06414, 171.02140808, 24.61543655, S, b, S, a, S, c, AB, A, AB, I, I, I
408, CALIFA408, NGC3668, 171.37687683, 63.44630050, S, b, S, a, S, bc, B, B, B, I, I, I
409, CALIFA409, UGC06433, 171.38255310, 38.06057739, S, d, S, bc, I, r, AB, A, B, I, I, M
410, CALIFA410, NGC3674, 171.61083984, 57.04835510, S, 0, E, 6, S, 0a, A, A, AB, I, I, I
411, CALIFA411, UGC06455, 171.84129333, 40.01305389, S, cd, S, c, S, d, AB, A, B, I, I, I
412, CALIFA412, NGC3683, 171.88270568, 56.87704849, S, b, S, a, S, d, A, A, AB, I, I, I
413, CALIFA413, NGC3682, 171.92166137, 66.58985137, S, a, S, a, S, ab, A, A, B, I, I, I
414, CALIFA414, NGC3687, 172.00251770, 29.51105117, S, b, S, a, S, c, B, B, B, I, I, I
415, CALIFA415, NGC3697, 172.20988464, 20.79501342, S, b, S, b, S, b, B, AB, B, I, I, I
416, CALIFA416, NGC3683A, 172.29898071, 57.13233947, S, bc, S, b, S, c, AB, A, B, I, I, I
417, CALIFA417, NGC3712, 172.78897094, 28.56646156, S, d, S, c, I, r, A, A, AB, I, I, I
418, CALIFA418, NGC3752, 173.13442993, 74.62732696, S, cd, S, c, S, d, AB, A, B, I, I, I
419, CALIFA419, UGC06526, 173.16461181, 35.32838821, S, d, S, cd, S, m, A, A, AB, I, I, I
420, CALIFA420, NGC3728, 173.31575012, 24.44688606, S, b, S, b, S, bc, A, A, B, I, I, I
421, CALIFA421, NGC3725, 173.41888427, 61.88802719, S, bc, S, b, S, c, B, B, B, I, I, I
422, CALIFA422, UGC06545, 173.43357849, 32.63365936, S, bc, S, a, S, c, AB, A, B, I, I, I
423, CALIFA423, UGC06588, 174.30635070, 15.43252182, S, bc, S, ab, S, cd, A, A, AB, I, I, I
424, CALIFA424, NGC3762, 174.34928894, 61.75936889, S, 0a, S, 0, S, ab, AB, A, B, I, I, I
425, CALIFA425, NGC3772, 174.45196533, 22.69128417, S, a, S, 0, S, b, B, B, B, I, I, I
426, CALIFA426, NGC3753, 174.47413635, 21.98119544, S, a, S, a, S, ab, AB, A, B, M, M, M
427, CALIFA427, UGC06617, 174.82345581, 9.96239662, E, 7, E, 5, S, 0, A, A, A, I, I, M
428, CALIFA428, NGC3780, 174.84317016, 56.27066421, S, c, S, b, S, cd, A, A, B, I, I, I
429, CALIFA429, NGC3786, 174.92665100, 31.90602874, S, ab, S, a, S, b, AB, A, B, M, I, M
430, CALIFA430, NGC3800, 175.05624389, 15.34232807, S, bc, S, b, S, d, AB, A, B, I, I, M
431, CALIFA431, NGC3798, 175.05807495, 24.69706344, S, ab, S, 0, S, bc, B, AB, B, I, I, I
432, CALIFA432, NGC3801, 175.07075500, 17.72788810, S, 0a, E, 6, S, bc, A, A, A, I, I, I
433, CALIFA433, NGC3805, 175.17366027, 20.34294700, E, 7, E, 5, S, 0, A, A, AB, I, I, I
434, CALIFA434, NGC3812, 175.28216552, 24.82183456, E, 0, E, 0, E, 1, A, A, A, I, I, I
435, CALIFA435, NGC3809, 175.31689453, 59.88576889, E, 4, E, 3, E, 5, A, A, A, I, I, I
436, CALIFA436, NGC3811, 175.31929016, 47.69081115, S, bc, S, b, S, cd, B, A, B, I, I, I
437, CALIFA437, NGC3815, 175.41371154, 24.80049896, S, bc, S, ab, S, cd, A, A, B, I, I, I
438, CALIFA438, UGC06653, 175.41555786, 15.96571254, S, ab, S, 0a, S, bc, A, A, B, I, I, I
439, CALIFA439, NGC3816, 175.45014953, 20.10371398, S, 0a, S, 0, S, b, A, A, A, I, I, M
440, CALIFA440, NGC3825, 175.59887695, 10.26414108, S, ab, S, a, S, b, B, B, B, I, I, I
441, CALIFA441, UGC06677, 175.71763610, 26.54070091, S, ab, S, a, S, bc, A, A, AB, I, I, I
442, CALIFA442, IC2951, 175.85231018, 19.74981880, S, a, S, 0, S, a, A, A, AB, I, I, I
443, CALIFA443, NGC3832, 175.88098144, 22.72543525, S, bc, S, b, S, c, B, B, B, I, I, I
444, CALIFA444, UGC06697, 175.95446777, 19.96846580, S, cd, S, bc, S, m, A, A, AB, M, I, M
445, CALIFA445, NGC3842, 176.00898742, 19.94982337, E, 3, E, 1, E, 7, A, A, A, I, I, M
446, CALIFA446, NGC3853, 176.11802673, 16.55810546, E, 6, E, 4, S, 0, A, A, A, I, I, I
447, CALIFA447, NGC3862, 176.27091979, 19.60634803, E, 1, E, 0, E, 2, A, A, A, I, I, M
448, CALIFA448, NGC3867, 176.37339782, 19.40016555, E, 6, E, 1, S, cd, B, B, B, I, I, M
449, CALIFA449, NGC3869, 176.43983459, 10.82459545, S, 0a, S, 0, S, a, A, A, AB, I, I, I
450, CALIFA450, NGC3872, 176.45437622, 13.76667976, E, 5, E, 1, E, 6, A, A, A, I, I, I
451, CALIFA451, NGC3884, 176.55075073, 20.39165687, S, 0a, S, 0, S, ab, A, A, A, I, I, I
452, CALIFA452, NGC3883, 176.69654846, 20.67541503, S, bc, S, b, S, c, B, B, B, I, I, I
